unit_id,result,emotion,id,text
2675889547,angry,fear,1236031035449761800,"@thehill 2019 the easiest thing for any normie paying attention to things was: Jeffery Epstein wasn't gonna live to rat out the rich, famous, connected elites. 

And in 2020 this takes the cake for easy-to-predict: the DNC won't let Tulsi spoil their electioneering efforts."
2675889548,angry,fear,1236027923091648500,"*coming off, I Iive to come up with new ideas and how to change organisms, finally America is showing some signs of new change and leadership. If I see it I won't knock them on it at all. #SmartModel"
2675889548,angry,fear,1236027923091648500,"*coming off, I Iive to come up with new ideas and how to change organisms, finally America is showing some signs of new change and leadership. If I see it I won't knock them on it at all. #SmartModel"
2675889548,pleasant,fear,1236027923091648500,"*coming off, I Iive to come up with new ideas and how to change organisms, finally America is showing some signs of new change and leadership. If I see it I won't knock them on it at all. #SmartModel"
2675889549,excitement,fear,1236030477422588000,i am so jealous of every single of these beautiful ladies on this thread..ğŸ˜­ my stomach + stretch marks could never.
2675889549,fear,fear,1236030477422588000,i am so jealous of every single of these beautiful ladies on this thread..ğŸ˜­ my stomach + stretch marks could never.
2675889549,fear,fear,1236030477422588000,i am so jealous of every single of these beautiful ladies on this thread..ğŸ˜­ my stomach + stretch marks could never.
2675889549,fear,fear,1236030477422588000,i am so jealous of every single of these beautiful ladies on this thread..ğŸ˜­ my stomach + stretch marks could never.
2675889550,fear,fear,1236027876841005000,"Relatives of those died in #CorluTrenKatliamÄ± have been detained on June 12, 2019 due to violating Law on Meetings and Demonstrations. Next hearing scheduled for April 13 at Ankara 50th Criminal Court of First Instance.

https://t.co/oy3X7PwIWo"
2675889550,surprise,fear,1236027876841005000,"Relatives of those died in #CorluTrenKatliamÄ± have been detained on June 12, 2019 due to violating Law on Meetings and Demonstrations. Next hearing scheduled for April 13 at Ankara 50th Criminal Court of First Instance.

https://t.co/oy3X7PwIWo"
2675889550,angry,fear,1236027876841005000,"Relatives of those died in #CorluTrenKatliamÄ± have been detained on June 12, 2019 due to violating Law on Meetings and Demonstrations. Next hearing scheduled for April 13 at Ankara 50th Criminal Court of First Instance.

https://t.co/oy3X7PwIWo"
2675889551,angry,fear,1236030158730965000,"@sunraysunray Were any Nazi flags unfurled at her rallies?

Am I the only one who thinks that having a Nazi flag unfurled at a rally for a Jewish candidate is more disturbing than some snake emojis?"
2675889551,angry,fear,1236030158730965000,"@sunraysunray Were any Nazi flags unfurled at her rallies?

Am I the only one who thinks that having a Nazi flag unfurled at a rally for a Jewish candidate is more disturbing than some snake emojis?"
2675889551,angry,fear,1236030158730965000,"@sunraysunray Were any Nazi flags unfurled at her rallies?

Am I the only one who thinks that having a Nazi flag unfurled at a rally for a Jewish candidate is more disturbing than some snake emojis?"
2675889552,surprise,fear,1236030447869517800,"Socialism for the rich. 

What happens to the people who serve meals, make beds, perform other low paying jobs? 
 https://t.co/EBPqnCZCX7"
2675889553,angry,fear,1236030158785712000,"You are disgusting Woj, they are not referred as owners correct term is team governors. @ESPNNBA please do something to this racist puck @wojespn"
2675889553,angry,fear,1236030158785712000,"You are disgusting Woj, they are not referred as owners correct term is team governors. @ESPNNBA please do something to this racist puck @wojespn"
2675889553,angry,fear,1236030158785712000,"You are disgusting Woj, they are not referred as owners correct term is team governors. @ESPNNBA please do something to this racist puck @wojespn"
2675889554,angry,fear,1236028321365987300,"I remember visiting Vermont's ""sister state"" in Karelia, where Ben and Jerry's set up an ice deal-making operation. They were playing around with calling ""Chunky Monkey"" by a new name in Russian - ""Banana Karenina."" Dangerous interaction with the enemy! https://t.co/RoNkmgNfzY"
2675889554,fear,fear,1236028321365987300,"I remember visiting Vermont's ""sister state"" in Karelia, where Ben and Jerry's set up an ice deal-making operation. They were playing around with calling ""Chunky Monkey"" by a new name in Russian - ""Banana Karenina."" Dangerous interaction with the enemy! https://t.co/RoNkmgNfzY"
2675889554,angry,fear,1236028321365987300,"I remember visiting Vermont's ""sister state"" in Karelia, where Ben and Jerry's set up an ice deal-making operation. They were playing around with calling ""Chunky Monkey"" by a new name in Russian - ""Banana Karenina."" Dangerous interaction with the enemy! https://t.co/RoNkmgNfzY"
2675889555,angry,fear,1236031093914075100,"@maryannhare @crazywokeasian @stellaaaa @JustAGurLnSwedn @AsteadWesley Gaslighting refers to a serious and insidious form of mental/emotional abuse. Stop cheapening the meaning of the term gaslighting by applying it to someone who just holds a different viewpoint than you.

Seriously, reread what you both wrote and think about whether that was okay."
2675889555,angry,fear,1236031093914075100,"@maryannhare @crazywokeasian @stellaaaa @JustAGurLnSwedn @AsteadWesley Gaslighting refers to a serious and insidious form of mental/emotional abuse. Stop cheapening the meaning of the term gaslighting by applying it to someone who just holds a different viewpoint than you.

Seriously, reread what you both wrote and think about whether that was okay."
2675889555,angry,fear,1236031093914075100,"@maryannhare @crazywokeasian @stellaaaa @JustAGurLnSwedn @AsteadWesley Gaslighting refers to a serious and insidious form of mental/emotional abuse. Stop cheapening the meaning of the term gaslighting by applying it to someone who just holds a different viewpoint than you.

Seriously, reread what you both wrote and think about whether that was okay."
2675889556,angry,fear,1236029151666110500,God #LoveIsBlind is so cringe but Iâ€™m addicted
2675889556,pleasant,fear,1236029151666110500,God #LoveIsBlind is so cringe but Iâ€™m addicted
2675889557,happy,fear,1236028984275673000,durk make the best hood love songs.
2675889557,excitement,fear,1236028984275673000,durk make the best hood love songs.
2675889557,happy,fear,1236028984275673000,durk make the best hood love songs.
2675889558,happy,fear,1236028971696840700,@RikaReek I love me some witch hazel
2675889558,pleasant,fear,1236028971696840700,@RikaReek I love me some witch hazel
2675889558,happy,fear,1236028971696840700,@RikaReek I love me some witch hazel
2675889559,surprise,fear,1236027788546760700,WHY is she threatening a god?
2675889560,angry,fear,1236030133254881300,I want Susan Collins crushed like a bug during her reelection.
2675889560,angry,fear,1236030133254881300,I want Susan Collins crushed like a bug during her reelection.
2675889560,angry,fear,1236030133254881300,I want Susan Collins crushed like a bug during her reelection.
2675889561,angry,fear,1236029373762822100,"@jodirosoff @seyitsme Honestly, that's MUCH less messy. LOL But it takes precision! The nice thing about glitter is it's such a mess, who knows if you messed it up a little more. ğŸ˜‚"
2675889561,surprise,fear,1236029373762822100,"@jodirosoff @seyitsme Honestly, that's MUCH less messy. LOL But it takes precision! The nice thing about glitter is it's such a mess, who knows if you messed it up a little more. ğŸ˜‚"
2675889561,surprise,fear,1236029373762822100,"@jodirosoff @seyitsme Honestly, that's MUCH less messy. LOL But it takes precision! The nice thing about glitter is it's such a mess, who knows if you messed it up a little more. ğŸ˜‚"
2675889562,surprise,fear,1236028979661938700,may god protect asim from all this wickedness on earth and buri nazar from evil eyes
2675889562,pleasant,fear,1236028979661938700,may god protect asim from all this wickedness on earth and buri nazar from evil eyes
2675889563,surprise,angry,1236034664055308300,"#BREAKING:Why won't @USArmy CONFIRM OR DENY whether @senatemajldr,one of the most powerful politicians who's currently up for reelection,was EVER the subject of a court martial?

#TheResistance #MitchMcConnell #CNN #MSNBC #Yahoo #mondaythoughts #FBRParty
https://t.co/dkpzf4x0Pz"
2675889564,excitement,angry,1236031644194287600,"no i don't just like bakugo cause he's hot, though i will not deny my homosexual attraction to that boy-"
2675889564,happy,angry,1236031644194287600,"no i don't just like bakugo cause he's hot, though i will not deny my homosexual attraction to that boy-"
2675889564,happy,angry,1236031644194287600,"no i don't just like bakugo cause he's hot, though i will not deny my homosexual attraction to that boy-"
2675889565,angry,angry,1236033098619338800,I've been waiting for that air drop care package for fucking months now. BS. It was suppose to have cash new identie. And a pound of smoke. I ain't got shit. Wtf mon
2675889565,angry,angry,1236033098619338800,I've been waiting for that air drop care package for fucking months now. BS. It was suppose to have cash new identie. And a pound of smoke. I ain't got shit. Wtf mon
2675889565,angry,angry,1236033098619338800,I've been waiting for that air drop care package for fucking months now. BS. It was suppose to have cash new identie. And a pound of smoke. I ain't got shit. Wtf mon
2675889565,angry,angry,1236033098619338800,I've been waiting for that air drop care package for fucking months now. BS. It was suppose to have cash new identie. And a pound of smoke. I ain't got shit. Wtf mon
2675889566,angry,angry,1236033761365479400,love clingy but if im angry or its hot out? you need to back the fuck up
2675889566,angry,angry,1236033761365479400,love clingy but if im angry or its hot out? you need to back the fuck up
2675889566,angry,angry,1236033761365479400,love clingy but if im angry or its hot out? you need to back the fuck up
2675889567,angry,angry,1236031332792373200,Fuck what yâ€™all Talkin bout uzi album hot as shit ğŸ˜‚ğŸ”¥ğŸ”¥ğŸ”¥
2675889567,angry,angry,1236031332792373200,Fuck what yâ€™all Talkin bout uzi album hot as shit ğŸ˜‚ğŸ”¥ğŸ”¥ğŸ”¥
2675889567,angry,angry,1236031332792373200,Fuck what yâ€™all Talkin bout uzi album hot as shit ğŸ˜‚ğŸ”¥ğŸ”¥ğŸ”¥
2675889568,angry,angry,1236028426332577800,@KerryPicket @TedNesi How could a member of such a robust and deliberative body of lawmakers accept what was said by @SenSchumer to 2 Supreme Court Justices? Schumer said â€œhe wonâ€™t know what hit himâ€ how can that be taken except as a threat. @SenWhitehouse @senatemajldr @ChuckGrassley @LindseyGrahamSC
2675889568,angry,angry,1236028426332577800,@KerryPicket @TedNesi How could a member of such a robust and deliberative body of lawmakers accept what was said by @SenSchumer to 2 Supreme Court Justices? Schumer said â€œhe wonâ€™t know what hit himâ€ how can that be taken except as a threat. @SenWhitehouse @senatemajldr @ChuckGrassley @LindseyGrahamSC
2675889568,angry,angry,1236028426332577800,@KerryPicket @TedNesi How could a member of such a robust and deliberative body of lawmakers accept what was said by @SenSchumer to 2 Supreme Court Justices? Schumer said â€œhe wonâ€™t know what hit himâ€ how can that be taken except as a threat. @SenWhitehouse @senatemajldr @ChuckGrassley @LindseyGrahamSC
2675889569,excitement,angry,1236031357941211100,Women are annoying but they are hot
2675889569,excitement,angry,1236031357941211100,Women are annoying but they are hot
2675889570,excitement,angry,1236034629292957700,"@Eisner_etext I insist. Though I know you to be more than capable of your own defense, I will not allow them to strike you."
2675889571,angry,angry,1236034222244212700,"@jtLOL @TulsiGabbard The establishment really hates Tulsi, and though I disagree with much of politics, I think she's honest and impressive."
2675889571,surprise,angry,1236034222244212700,"@jtLOL @TulsiGabbard The establishment really hates Tulsi, and though I disagree with much of politics, I think she's honest and impressive."
2675889571,pleasant,angry,1236034222244212700,"@jtLOL @TulsiGabbard The establishment really hates Tulsi, and though I disagree with much of politics, I think she's honest and impressive."
2675889572,angry,angry,1236033903670038500,@eruditechalamet Hot damn
2675889572,angry,angry,1236033903670038500,@eruditechalamet Hot damn
2675889572,angry,angry,1236033903670038500,@eruditechalamet Hot damn
2675889573,happy,angry,1236033577307029500,"I predict that there will be a new force in British politics, with the same momentum as the Brexit Party had, campaigning against the asphyxiating target of achieving net-zero by 2050. Itâ€™ll become clear very soon that our politicians arenâ€™t been straight with voters on the cost."
2675889574,angry,angry,1236031869633933300,"""Elise, @siswet, Elbow deep inside her asshole! Full clip on https://t.co/JuOQbV6y3m ğŸ’¦ğŸŒ¹ğŸ’‹ğŸ‘…ğŸ’–âœ‹ğŸ‘‰ğŸ‘ŒğŸ˜§ğŸ˜“ğŸ˜ğŸ˜˜ğŸ˜ˆğŸ¤˜"" @KravenLori @SharonBestis1 @ItsJustMeSamR @OceaneRvnle @6062alfred @takranaya01 @EllsCostello @dcddysprincessa @NastyGi99947216 @AnalSuperWoman https://t.co/vhuRoWM0v4"
2675889574,excitement,angry,1236031869633933300,"""Elise, @siswet, Elbow deep inside her asshole! Full clip on https://t.co/JuOQbV6y3m ğŸ’¦ğŸŒ¹ğŸ’‹ğŸ‘…ğŸ’–âœ‹ğŸ‘‰ğŸ‘ŒğŸ˜§ğŸ˜“ğŸ˜ğŸ˜˜ğŸ˜ˆğŸ¤˜"" @KravenLori @SharonBestis1 @ItsJustMeSamR @OceaneRvnle @6062alfred @takranaya01 @EllsCostello @dcddysprincessa @NastyGi99947216 @AnalSuperWoman https://t.co/vhuRoWM0v4"
2675889574,angry,angry,1236031869633933300,"""Elise, @siswet, Elbow deep inside her asshole! Full clip on https://t.co/JuOQbV6y3m ğŸ’¦ğŸŒ¹ğŸ’‹ğŸ‘…ğŸ’–âœ‹ğŸ‘‰ğŸ‘ŒğŸ˜§ğŸ˜“ğŸ˜ğŸ˜˜ğŸ˜ˆğŸ¤˜"" @KravenLori @SharonBestis1 @ItsJustMeSamR @OceaneRvnle @6062alfred @takranaya01 @EllsCostello @dcddysprincessa @NastyGi99947216 @AnalSuperWoman https://t.co/vhuRoWM0v4"
2675889575,angry,angry,1236028773994291200,"Should we hold our breath waiting for you to condemn Senator Schumer's threats against 2 Supreme Court justices?
https://t.co/y55ztSFjSb"
2675889575,fear,angry,1236028773994291200,"Should we hold our breath waiting for you to condemn Senator Schumer's threats against 2 Supreme Court justices?
https://t.co/y55ztSFjSb"
2675889575,angry,angry,1236028773994291200,"Should we hold our breath waiting for you to condemn Senator Schumer's threats against 2 Supreme Court justices?
https://t.co/y55ztSFjSb"
2675889576,angry,angry,1236027641674772500,@Legendaryziig Brudda if you rapping and started rapping after 2010 and you not making sure your paper straight or learning the inâ€™s and out of your contract you deserve to get jacked! Thatâ€™s crazy to me help me understand?
2675889576,angry,angry,1236027641674772500,@Legendaryziig Brudda if you rapping and started rapping after 2010 and you not making sure your paper straight or learning the inâ€™s and out of your contract you deserve to get jacked! Thatâ€™s crazy to me help me understand?
2675889577,pleasant,angry,1236030648801824800,"TenNapel has worked with countless people in Hollywood, on huge projects, for decades. He likely has hundreds of friends who disagree with his politics. Thatâ€™s a beautiful thing. And MAYBE Northcott isnâ€™t far-left enough for some comic industry professionals. (5/6)"
2675889578,excitement,angry,1236032961218334700,"Amazing fansign, hot asshole ğŸ˜ˆ
FOLLOW â© @MakersPleasure âª
â© https://t.co/BLqa81Pskm
â© https://t.co/JnMmqak0lZ
ğŸ’¦ğŸ’¦ğŸ’¦ğŸ’¦ğŸ’¦ğŸ’¦
@blackcorner_off
@thesexpedition
@DirtyBabesPromo
@tterb1407
@zupergeil40
@CamaSutrax
@AdultBrazil
@Booty_Kingdom_
@x_dimon22
@VoyeurCreep
@SFregna https://t.co/wjBusQD8yd"
2675889579,excitement,angry,1236031421560557600,"@CobraMarketView $SPX &amp; $NYMO can be made out to your bias: either a Bear Flag, or a bottoming ""W"" pattern."
2675889579,pleasant,angry,1236031421560557600,"@CobraMarketView $SPX &amp; $NYMO can be made out to your bias: either a Bear Flag, or a bottoming ""W"" pattern."
2675889579,surprise,angry,1236031421560557600,"@CobraMarketView $SPX &amp; $NYMO can be made out to your bias: either a Bear Flag, or a bottoming ""W"" pattern."
2675889580,happy,angry,1236030783359500300,"@jendoesthething Minori, you are NOT a delinquent.

Takeru is just, you know, a type. Kinda tsun, hot cosplayer, athletic."
2675889580,pleasant,angry,1236030783359500300,"@jendoesthething Minori, you are NOT a delinquent.

Takeru is just, you know, a type. Kinda tsun, hot cosplayer, athletic."
2675889580,excitement,angry,1236030783359500300,"@jendoesthething Minori, you are NOT a delinquent.

Takeru is just, you know, a type. Kinda tsun, hot cosplayer, athletic."
2675889581,happy,angry,1236033535020064800,https://t.co/01IHzStkxE Annabel nude: hot asian nights in Singapore #annabel #annabelmiller #mature #pussy #maturepussy #femaleanus #matureanus #butthole #asshole #nudewife #lovelywife https://t.co/Gib16md7ze
2675889581,excitement,angry,1236033535020064800,https://t.co/01IHzStkxE Annabel nude: hot asian nights in Singapore #annabel #annabelmiller #mature #pussy #maturepussy #femaleanus #matureanus #butthole #asshole #nudewife #lovelywife https://t.co/Gib16md7ze
2675889581,excitement,angry,1236033535020064800,https://t.co/01IHzStkxE Annabel nude: hot asian nights in Singapore #annabel #annabelmiller #mature #pussy #maturepussy #femaleanus #matureanus #butthole #asshole #nudewife #lovelywife https://t.co/Gib16md7ze
2675889582,angry,angry,1236034737476681700,"@mcuban gets fined by the @NBA after criticizing the league's officials and going on the court to confront the officials in the final minutes during the @dallasmavs vs. @ATLHawks game. 

#NBA | #MarkCuban | #Mavericks | #MFFL https://t.co/0s5WQYBFKB"
2675889582,angry,angry,1236034737476681700,"@mcuban gets fined by the @NBA after criticizing the league's officials and going on the court to confront the officials in the final minutes during the @dallasmavs vs. @ATLHawks game. 

#NBA | #MarkCuban | #Mavericks | #MFFL https://t.co/0s5WQYBFKB"
2675899958,excitement,angry,1236034629292957700,"@Eisner_etext I insist. Though I know you to be more than capable of your own defense, I will not allow them to strike you."
2675899958,excitement,angry,1236034629292957700,"@Eisner_etext I insist. Though I know you to be more than capable of your own defense, I will not allow them to strike you."
2675899958,fear,angry,1236034629292957700,"@Eisner_etext I insist. Though I know you to be more than capable of your own defense, I will not allow them to strike you."
2675899958,angry,angry,1236034629292957700,"@Eisner_etext I insist. Though I know you to be more than capable of your own defense, I will not allow them to strike you."
2675899958,excitement,angry,1236034629292957700,"@Eisner_etext I insist. Though I know you to be more than capable of your own defense, I will not allow them to strike you."
2675900103,happy,pleasant,1236027607625408500,"@Badluckrabbit @LeadedInk @DrFudge765 I'm glad that my top tweet is #2, right after my feet dox https://t.co/CO7woS0jtl"
2675900103,happy,pleasant,1236027607625408500,"@Badluckrabbit @LeadedInk @DrFudge765 I'm glad that my top tweet is #2, right after my feet dox https://t.co/CO7woS0jtl"
2675900103,happy,pleasant,1236027607625408500,"@Badluckrabbit @LeadedInk @DrFudge765 I'm glad that my top tweet is #2, right after my feet dox https://t.co/CO7woS0jtl"
2675900103,happy,pleasant,1236027607625408500,"@Badluckrabbit @LeadedInk @DrFudge765 I'm glad that my top tweet is #2, right after my feet dox https://t.co/CO7woS0jtl"
2675900263,surprise,surprise,1236027725653000200,"They had a part, but only a very small one.

      And heâ€™s going to stay oblivious, because Sam doesnâ€™t want to ruin this..."
2675900263,surprise,surprise,1236027725653000200,"They had a part, but only a very small one.

      And heâ€™s going to stay oblivious, because Sam doesnâ€™t want to ruin this..."
2675900263,angry,surprise,1236027725653000200,"They had a part, but only a very small one.

      And heâ€™s going to stay oblivious, because Sam doesnâ€™t want to ruin this..."
2675900384,excitement,fear,1236028979661938700,may god protect asim from all this wickedness on earth and buri nazar from evil eyes
2675900384,surprise,fear,1236028979661938700,may god protect asim from all this wickedness on earth and buri nazar from evil eyes
2675900384,excitement,fear,1236028979661938700,may god protect asim from all this wickedness on earth and buri nazar from evil eyes
2675900384,fear,fear,1236028979661938700,may god protect asim from all this wickedness on earth and buri nazar from evil eyes